"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","processed","sentiment_label","likes","reply_count","created_time_formatted"
"rudiharyanto2415’s comment: gkpp pindah yg penting kita happy nya dimana 👍","gkpp pindah yg penting kita happy nya dimana 👍","gkpp pindah yg penting kita happy nya dimana","gkpp pindah yang penting kita happy nya dimana","['gkpp', 'pindah', 'happy', 'mana']","gkpp pindah happy mana","positif","0","0","2025-02-16 10:52:39"
"udhin_petot💅💅🤓’s comment: biarin gw pindah negara orang hukum ny indo aja kyk orang tolo* mau duit doang mata duitan","biarin gw pindah negara orang hukum ny indo aja kyk orang tolo* mau duit doang mata duitan","biarin gw pindah negara orang hukum ny indo aja kyk orang tolo mau duit doang mata duitan","biarin saya pindah negara orang hukum nya indonesia aja kayak orang tolo mau duit doang mata duitan","['biarin', 'pindah', 'negara', 'orang', 'hukum', 'indonesia', 'aja', 'kayak', 'orang', 'tolo', 'duit', 'doang', 'mata', 'duit']","biarin pindah negara orang hukum indonesia aja kayak orang tolo duit doang mata duit","negatif","0","0","2025-02-17 01:42:12"
"Darrel._.’s comment: Bismillah one day","Bismillah one day","bismillah one day","bismillah one day","['bismillah', 'one', 'day']","bismillah one day","netral","0","0","2025-02-12 23:18:48"
"Bahlil saja gak peduli dengan nasib kita, knp dia yg repot🗿","Bahlil saja gak peduli dengan nasib kita, knp dia yg repot🗿","bahlil saja gak peduli dengan nasib kita knp dia yg repot","bahlil saja tidak peduli dengan nasib kita knp dia yang repot","['bahlil', 'peduli', 'nasib', 'knp', 'repot']","bahlil peduli nasib knp repot","negatif","1","0","2025-02-12 01:40:44"
"Jec_’s comment: bertahan hidup lebih penting🙏","bertahan hidup lebih penting🙏","bertahan hidup lebih penting","bertahan hidup lebih penting","['tahan', 'hidup']","tahan hidup","negatif","2","0","2025-02-13 10:27:12"
"Jakoyyy’s comment: kita sayang sama indonesia tapi ga dengan pemerintahan yg disana bismillah otw swisss","kita sayang sama indonesia tapi ga dengan pemerintahan yg disana bismillah otw swisss","kita sayang sama indonesia tapi ga dengan pemerintahan yg disana bismillah otw swisss","kita sayang sama indonesia tapi tidak dengan pemerintahan yang disana bismillah otw swis","['sayang', 'indonesia', 'perintah', 'sana', 'bismillah', 'otw', 'swis']","sayang indonesia perintah sana bismillah otw swis","positif","0","0","2025-02-16 01:57:09"
"Jepang kek nya enak deh ini,lagi butuh juga kan ya Jepang buat tinggal di pedesaan","Jepang kek nya enak deh ini,lagi butuh juga kan ya Jepang buat tinggal di pedesaan","jepang kek nya enak deh inilagi butuh juga kan ya jepang buat tinggal di pedesaan","jepang seperti nya enak deh inilagi butuh juga kan ya jepang buat tinggal di pedesaan","['jepang', 'enak', 'inilagi', 'butuh', 'jepang', 'tinggal', 'desa']","jepang enak inilagi butuh jepang tinggal desa","positif","1","0","2025-02-12 11:31:51"
"ikut bang😏😏😏😏","ikut bang😏😏😏😏","ikut bang","ikut bang","['bang']","bang","positif","0","0","2025-02-16 11:34:55"
"sekarang ngomong gitu nanti kalo ada masalah apa apa di luar negeri jangan nangis ke Kedubes RI ya 😂🤡","sekarang ngomong gitu nanti kalo ada masalah apa apa di luar negeri jangan nangis ke Kedubes RI ya 😂🤡","sekarang ngomong gitu nanti kalo ada masalah apa apa di luar negeri jangan nangis ke kedubes ri ya","sekarang ngomong begitu nanti kalau ada masalah apa apa di luar negeri jangan nangis ke kedubes ri ya","['ngomong', 'negeri', 'nang', 'dubes', 'ri']","ngomong negeri nang dubes ri","negatif","1","0","2025-02-17 11:27:26"
"abin’s comment: halah ngomong nasionalisme kaya situ bnr aja","halah ngomong nasionalisme kaya situ bnr aja","halah ngomong nasionalisme kaya situ bnr aja","halah ngomong nasionalisme kaya situ benar aja","['halah', 'ngomong', 'nasionalisme', 'kaya', 'situ', 'aja']","halah ngomong nasionalisme kaya situ aja","negatif","0","0","2025-02-19 02:23:34"
"BOY38’s comment: bahlil kerjanya apa?","bahlil kerjanya apa?","bahlil kerjanya apa","bahlil kerjanya apa","['bahlil', 'kerja']","bahlil kerja","negatif","0","0","2025-02-16 04:23:24"
"cORDY_25’s comment: Susah nya cari kerja Pak di Negeri sendiri.","Susah nya cari kerja Pak di Negeri sendiri.","susah nya cari kerja pak di negeri sendiri","susah nya cari kerja pak di negeri sendiri","['susah', 'cari', 'kerja', 'negeri']","susah cari kerja negeri","negatif","1","0","2025-02-12 09:52:53"
"wong lio ngerti opo😂","wong lio ngerti opo😂","wong lio ngerti opo","wong lio ngerti opo","['lio', 'ngerti', 'opo']","lio ngerti opo","netral","1","0","2025-02-12 09:39:31"
"misbachantono’s comment: yang dikit² ngomong nasionalis, NKRI...malah banyak ketangkap KPK","yang dikit² ngomong nasionalis, NKRI...malah banyak ketangkap KPK","yang dikit² ngomong nasionalis nkrimalah banyak ketangkap kpk","yang dikit² ngomong nasionalis nkrimalah banyak ketangkap kpk","['ngomong', 'nasionalis', 'nkrimalah', 'tangkap', 'kpk']","ngomong nasionalis nkrimalah tangkap kpk","negatif","0","0","2025-02-17 02:18:48"
"Adi Prayoga’s comment: setuju","setuju","setuju","setuju","['tuju']","tuju","positif","0","0","2025-02-19 10:06:56"
"ᯔᯧᯐᯬᯀᯱᯐᯬᯀᯱ 🇵🇸’s comment: Bahlul 🗿","Bahlul 🗿","bahlul","bahlul","['bahlul']","bahlul","netral","0","0","2025-02-16 15:49:29"
"MochiMachaMiso’s comment: anak muda Indonesia #KaburAjaDulu 🙏","anak muda Indonesia #KaburAjaDulu 🙏","anak muda indonesia","anak muda indonesia","['anak', 'muda', 'indonesia']","anak muda indonesia","positif","0","0","2025-02-16 13:41:07"
"apa yg selama ini engkau kerjakan....ayo buktikan klau engkau pnya rsa NASIONALISME....bnyak rkyat mnjerit d bwa tugas yg engkau emban....tunaikan dlu tugas mu...","apa yg selama ini engkau kerjakan....ayo buktikan klau engkau pnya rsa NASIONALISME....bnyak rkyat mnjerit d bwa tugas yg engkau emban....tunaikan dlu tugas mu...","apa yg selama ini engkau kerjakanayo buktikan klau engkau pnya rsa nasionalismebnyak rkyat mnjerit d bwa tugas yg engkau embantunaikan dlu tugas mu","apa yang selama ini engkau kerjakanayo buktikan klau engkau pnya rsa nasionalismebnyak rkyat mnjerit d bwa tugas yang engkau embantunaikan dlu tugas mu","['engkau', 'kerjakanayo', 'bukti', 'klau', 'engkau', 'pnya', 'rsa', 'nasionalismebnyak', 'rkyat', 'mnjerit', 'bwa', 'tugas', 'engkau', 'embantunaikan', 'dlu', 'tugas']","engkau kerjakanayo bukti klau engkau pnya rsa nasionalismebnyak rkyat mnjerit bwa tugas engkau embantunaikan dlu tugas","negatif","0","0","2025-02-16 01:27:59"
"jujurly hati moungiell gua sedihh","jujurly hati moungiell gua sedihh","jujurly hati moungiell gua sedihh","jujurly hati moungiell saya sedihh","['jujurly', 'hati', 'moungiell', 'sedihh']","jujurly hati moungiell sedihh","negatif","0","0","2025-02-16 02:49:57"
"masuk pak eko🤣","masuk pak eko🤣","masuk pak eko","masuk pak eko","['masuk', 'eko']","masuk eko","netral","1","0","2025-02-14 00:19:47"
"iya pak bener nasionalisme tapi kita butuh uang untuk makan 🙏","iya pak bener nasionalisme tapi kita butuh uang untuk makan 🙏","iya pak bener nasionalisme tapi kita butuh uang untuk makan","iya pak benar nasionalisme tapi kita butuh uang untuk makan","['iya', 'nasionalisme', 'butuh', 'uang', 'makan']","iya nasionalisme butuh uang makan","negatif","3","0","2025-02-12 06:03:01"
"友ㅤㅤㅤㅤㅤㅤㅤㅤ亗’s comment: dari SD aja dah di ajarin","dari SD aja dah di ajarin","dari sd aja dah di ajarin","dari sd aja dah di ajarin","['sd', 'aja', 'dah', 'ajarin']","sd aja dah ajarin","netral","0","0","2025-02-17 13:41:57"
"saya cinta Indonesia tapi kalau cicilan dan gaji gak cocok yo...pie","saya cinta Indonesia tapi kalau cicilan dan gaji gak cocok yo...pie","saya cinta indonesia tapi kalau cicilan dan gaji gak cocok yopie","saya cinta indonesia tapi kalau cicilan dan gaji tidak cocok yopie","['cinta', 'indonesia', 'cicil', 'gaji', 'cocok', 'yopie']","cinta indonesia cicil gaji cocok yopie","negatif","1","0","2025-02-12 16:12:48"
"sidki20’s comment: kerja susah boy
banyak persyaratan lgi..
harus ada ordam klo pengen langsung ke terima
cape lahh","kerja susah boy
banyak persyaratan lgi..
harus ada ordam klo pengen langsung ke terima
cape lahh","kerja susah boy banyak persyaratan lgi harus ada ordam klo pengen langsung ke terima cape lahh","kerja susah boy banyak persyaratan lgi harus ada ordam kalau ingin langsung ke terima cape lahh","['kerja', 'susah', 'boy', 'syarat', 'lgi', 'ordam', 'langsung', 'terima', 'cape', 'lahh']","kerja susah boy syarat lgi ordam langsung terima cape lahh","negatif","9","0","2025-02-14 11:09:51"
"userr1957432632123’s comment: nasionalisme pejabat itu gak pakai fasilitas negara🔥","nasionalisme pejabat itu gak pakai fasilitas negara🔥","nasionalisme pejabat itu gak pakai fasilitas negara","nasionalisme pejabat itu tidak pakai fasilitas negara","['nasionalisme', 'jabat', 'pakai', 'fasilitas', 'negara']","nasionalisme jabat pakai fasilitas negara","negatif","0","0","2025-02-18 06:05:15"
"zyn_sensei’s comment: justru pejabat kyk dia yg buat nasionalisme kita jdi ilang😂","justru pejabat kyk dia yg buat nasionalisme kita jdi ilang😂","justru pejabat kyk dia yg buat nasionalisme kita jdi ilang","justru pejabat kayak dia yang buat nasionalisme kita jadi ilang","['jabat', 'kayak', 'nasionalisme', 'ilang']","jabat kayak nasionalisme ilang","negatif","1","1","2025-02-12 10:37:36"
"yadnya’s comment: otw
jpn","otw
jpn","otw jpn","otw jpn","['otw', 'jpn']","otw jpn","netral","0","0","2025-02-14 23:39:52"
"Ariel’s comment: ini tandanya generasi baru kita sudah mulai meningkat sdm nya.
setuju atau tidak?","ini tandanya generasi baru kita sudah mulai meningkat sdm nya.
setuju atau tidak?","ini tandanya generasi baru kita sudah mulai meningkat sdm nya setuju atau tidak","ini tandanya generasi baru kita sudah mulai meningkat sdm nya setuju atau tidak","['tanda', 'generasi', 'tingkat', 'sdm', 'tuju']","tanda generasi tingkat sdm tuju","netral","0","0","2025-02-17 06:48:54"
"s’s comment: ini lama' jadi anime gwa🗿","ini lama' jadi anime gwa🗿","ini lama jadi anime gwa","ini lama jadi anime gwa","['anime', 'gwa']","anime gwa","negatif","0","0","2025-02-15 01:02:05"
"RESEP RAHASIA’s comment: pecat bah....... l","pecat bah....... l","pecat bah l","pecat bah l","['pecat', 'bah']","pecat bah","netral","0","0","2025-02-18 08:50:23"
"yuniar.222’s comment: #Kaburajadulu kerja terus sampe dapet jodoh di sana","#Kaburajadulu kerja terus sampe dapet jodoh di sana","kerja terus sampe dapet jodoh di sana","kerja terus sampe dapet jodoh di sana","['kerja', 'sampe', 'dapet', 'jodoh']","kerja sampe dapet jodoh","positif","0","0","2025-02-19 06:04:54"
"pengen ikut trend ini 😫","pengen ikut trend ini 😫","pengen ikut trend ini","ingin ikut trend ini","['trend']","trend","positif","0","0","2025-02-12 08:46:56"
"maaf ya✌️😔🛡️’s comment: enak banget dah 😂❤️👍👍🔥🔥🔥🔥🔥","enak banget dah 😂❤️👍👍🔥🔥🔥🔥🔥","enak banget dah","enak banget dah","['enak', 'banget', 'dah']","enak banget dah","positif","0","0","2025-02-24 09:36:03"
"Gede Cahyadi95’s comment: nasionalisme?😅
kami cuma kaum bawah pak, untuk sikap nasionalisme kami hanya sederhana saja, tapi malah dirusak sama bapak-bapak yg punya duit dan relasi yg dg sadarnya membohongi rakyatnya😌","nasionalisme?😅
kami cuma kaum bawah pak, untuk sikap nasionalisme kami hanya sederhana saja, tapi malah dirusak sama bapak-bapak yg punya duit dan relasi yg dg sadarnya membohongi rakyatnya😌","nasionalisme kami cuma kaum bawah pak untuk sikap nasionalisme kami hanya sederhana saja tapi malah dirusak sama bapakbapak yg punya duit dan relasi yg dg sadarnya membohongi rakyatnya","nasionalisme kami cuma kaum bawah pak untuk sikap nasionalisme kami hanya sederhana saja tapi malah dirusak sama bapakbapak yang punya duit dan relasi yang dg sadarnya membohongi rakyatnya","['nasionalisme', 'kaum', 'sikap', 'nasionalisme', 'sederhana', 'rusak', 'bapakbapak', 'duit', 'relasi', 'dg', 'sadar', 'bohong', 'rakyat']","nasionalisme kaum sikap nasionalisme sederhana rusak bapakbapak duit relasi dg sadar bohong rakyat","negatif","0","0","2025-03-04 13:22:28"
"lah emg bapak yg mau ngasih makan .org mah harus berpikir bagaimana lahan pekerjaan sekolah udah mahal tingi tinggi tapi pemerintah masih minim lahan pekerjaan .banyak nya pengangura. apalagi tahun kemaren banyak nya phk semau nya tanpa pesangon sepihak . nenahin pula uu .pake acara konrak kontrak .🙏maaf ini mah","lah emg bapak yg mau ngasih makan .org mah harus berpikir bagaimana lahan pekerjaan sekolah udah mahal tingi tinggi tapi pemerintah masih minim lahan pekerjaan .banyak nya pengangura. apalagi tahun kemaren banyak nya phk semau nya tanpa pesangon sepihak . nenahin pula uu .pake acara konrak kontrak .🙏maaf ini mah","lah emg bapak yg mau ngasih makan org mah harus berpikir bagaimana lahan pekerjaan sekolah udah mahal tingi tinggi tapi pemerintah masih minim lahan pekerjaan banyak nya pengangura apalagi tahun kemaren banyak nya phk semau nya tanpa pesangon sepihak nenahin pula uu pake acara konrak kontrak maaf ini mah","lah memang bapak yang mau ngasih makan orang mah harus berpikir bagaimana lahan pekerjaan sekolah sudah mahal tingi tinggi tapi pemerintah masih minim lahan pekerjaan banyak nya pengangura apalagi tahun kemaren banyak nya phk semau nya tanpa pesangon sepihak nenahin pula uu pake acara konrak kontrak maaf ini mah","['ngasih', 'makan', 'orang', 'pikir', 'lahan', 'kerja', 'sekolah', 'mahal', 'tingi', 'perintah', 'minim', 'lahan', 'kerja', 'pengangura', 'kemaren', 'phk', 'mau', 'sangon', 'nenahin', 'uu', 'pake', 'acara', 'konrak', 'kontrak', 'maaf']","ngasih makan orang pikir lahan kerja sekolah mahal tingi perintah minim lahan kerja pengangura kemaren phk mau sangon nenahin uu pake acara konrak kontrak maaf","negatif","0","0","2025-02-18 12:18:13"
"nasionalisme ?? 😅","nasionalisme ?? 😅","nasionalisme","nasionalisme","['nasionalisme']","nasionalisme","negatif","484","4","2025-02-12 00:18:19"
"pak, km keluar negeri kerja demi masa depan. Apa kalau disini bapak bs menjamin masa depan kami.","pak, km keluar negeri kerja demi masa depan. Apa kalau disini bapak bs menjamin masa depan kami.","pak km keluar negeri kerja demi masa depan apa kalau disini bapak bs menjamin masa depan kami","pak kamu keluar negeri kerja demi masa depan apa kalau disini bapak bisa menjamin masa depan kami","['negeri', 'kerja', 'jamin']","negeri kerja jamin","netral","0","0","2025-02-18 03:26:57"
"user9475850545520’s comment: pingin pindah ke luar negri to terkendala bahasa dan biaya","pingin pindah ke luar negri to terkendala bahasa dan biaya","pingin pindah ke luar negri to terkendala bahasa dan biaya","ingin pindah ke luar negri to terkendala bahasa dan biaya","['pindah', 'negri', 'to', 'kendala', 'bahasa', 'biaya']","pindah negri to kendala bahasa biaya","positif","0","0","2025-02-22 04:10:31"
"kwkwkwkwkw
nasionalisme yg jadi alasan kwlwkwkw","kwkwkwkwkw
nasionalisme yg jadi alasan kwlwkwkw","kwkwkwkwkw nasionalisme yg jadi alasan kwlwkwkw","kwkwkwkwkw nasionalisme yang jadi alasan kwlwkwkw","['kwkwkwkwkw', 'nasionalisme', 'alas', 'kwlwkwkw']","kwkwkwkwkw nasionalisme alas kwlwkwkw","negatif","0","0","2025-02-16 14:47:01"
"Apa itu nasionalisme?hahhhhhhhh","Apa itu nasionalisme?hahhhhhhhh","apa itu nasionalismehahhhhhhhh","apa itu nasionalismehah","['nasionalismehah']","nasionalismehah","netral","0","0","2025-02-24 11:39:55"
"PENJAHAT 🥷🏻’s comment: ke singapur ,malaysia,brunei aja kan ga terlalu susah beradaptasi,masih serumpun😂","ke singapur ,malaysia,brunei aja kan ga terlalu susah beradaptasi,masih serumpun😂","ke singapur malaysiabrunei aja kan ga terlalu susah beradaptasimasih serumpun","ke singapur malaysiabrunei aja kan tidak terlalu susah beradaptasimasih serumpun","['singapur', 'malaysiabrunei', 'aja', 'susah', 'beradaptasimasih', 'serum']","singapur malaysiabrunei aja susah beradaptasimasih serum","positif","0","0","2025-02-16 11:46:46"
"indonesia gelappp... bedebah di ujung tandukkk","indonesia gelappp... bedebah di ujung tandukkk","indonesia gelappp bedebah di ujung tandukkk","indonesia gelap bedebah di ujung tanduk","['indonesia', 'gelap', 'bedebah', 'ujung', 'tanduk']","indonesia gelap bedebah ujung tanduk","negatif","0","0","2025-02-18 13:40:25"
"HASNA juky’s comment: hahaha yang punya peluang untuk ke luar negeri gasss","hahaha yang punya peluang untuk ke luar negeri gasss","hahaha yang punya peluang untuk ke luar negeri gasss","hahaha yang punya peluang untuk ke luar negeri gas","['hahaha', 'peluang', 'negeri', 'gas']","hahaha peluang negeri gas","positif","1","0","2025-02-12 14:21:55"
"Knp ya kerja diluar negri lebih menenangkan😌","Knp ya kerja diluar negri lebih menenangkan😌","knp ya kerja diluar negri lebih menenangkan","knp ya kerja diluar negri lebih menenangkan","['knp', 'kerja', 'luar', 'negri', 'tenang']","knp kerja luar negri tenang","positif","0","1","2025-02-12 05:27:52"
"Daripada diperbudak di negeri sendiri mending dimanusiakan di negara orang😝","Daripada diperbudak di negeri sendiri mending dimanusiakan di negara orang😝","daripada diperbudak di negeri sendiri mending dimanusiakan di negara orang","daripada diperbudak di negeri sendiri mending dimanusiakan di negara orang","['budak', 'negeri', 'mending', 'manusia', 'negara', 'orang']","budak negeri mending manusia negara orang","negatif","2","0","2025-02-12 03:53:08"
"@Nasa✓’s comment: gw yg msih ngumpulin duit dlu 😅😂😂","gw yg msih ngumpulin duit dlu 😅😂😂","gw yg msih ngumpulin duit dlu","saya yang msih ngumpulin duit dlu","['msih', 'ngumpulin', 'duit', 'dlu']","msih ngumpulin duit dlu","netral","0","0","2025-02-15 14:10:24"
