"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"aku pengen pindah boyong anak suami tapi gimna caranya bingung","aku pengen pindah boyong anak suami tapi gimna caranya bingung","aku pengen pindah boyong anak suami tapi gimna caranya bingung","saya ingin pindah boyong anak suami tapi gimna caranya bingung","pindah boyong anak suami gimna bingung","positif","0","0","2025-02-19 23:09:31"
"BidadarinyaMasN’s comment: kita nasionalis pak, tpi klo ngandelin nasionalis doang mah kita jg ga kenyang ege","kita nasionalis pak, tpi klo ngandelin nasionalis doang mah kita jg ga kenyang ege","kita nasionalis pak tpi klo ngandelin nasionalis doang mah kita jg ga kenyang ege","kita nasionalis pak tpi kalau ngandelin nasionalis doang mah kita jg tidak kenyang ege","nasionalis tpi ngandelin nasionalis doang jg kenyang ege","negatif","10","1","2025-02-12 09:09:50"
"emang pejabat indo udah nasionalisme?","emang pejabat indo udah nasionalisme?","emang pejabat indo udah nasionalisme","memang pejabat indonesia sudah nasionalisme","jabat indonesia nasionalisme","negatif","1","0","2025-02-12 08:17:09"
"awaaaaa’s comment: lil, cari tau kenapa emg pada pindah bkn nya meragukan nasinonalisme. berarti ada yg salah dari kinerja bahlil n the gang","lil, cari tau kenapa emg pada pindah bkn nya meragukan nasinonalisme. berarti ada yg salah dari kinerja bahlil n the gang","lil cari tau kenapa emg pada pindah bkn nya meragukan nasinonalisme berarti ada yg salah dari kinerja bahlil n the gang","lil cari tau kenapa memang pada pindah bkn nya meragukan nasinonalisme berarti ada yang salah dari kinerja bahlil n the gang","lil cari tau pindah bkn ragu nasinonalisme salah kerja bahlil the gang","negatif","0","0","2025-02-17 12:20:51"
"emang banyak orang indo yang kerja di luar pinter""ntar ujung""nya di tarik lagi di indo wkwk","emang banyak orang indo yang kerja di luar pinter""ntar ujung""nya di tarik lagi di indo wkwk","emang banyak orang indo yang kerja di luar pinterntar ujungnya di tarik lagi di indo wkwk","memang banyak orang indonesia yang kerja di luar pinterntar ujungnya di tarik lagi di indonesia wkwk","orang indonesia kerja pinterntar ujung tarik indonesia wkwk","negatif","0","0","2025-02-24 17:01:09"
"OKJ’s comment: menyalaaahhh Taiwan 💪💪...#kbuurajdulu","menyalaaahhh Taiwan 💪💪...#kbuurajdulu","menyalaaahhh taiwan","menyalah taiwan","salah taiwan","positif","0","0","2025-02-17 07:20:50"
"cipuy’s comment: kami cinta tanah air kami
tanah air cinta kami
tapi pemerintah tanah air menghisap darah kami","kami cinta tanah air kami
tanah air cinta kami
tapi pemerintah tanah air menghisap darah kami","kami cinta tanah air kami tanah air cinta kami tapi pemerintah tanah air menghisap darah kami","kami cinta tanah air kami tanah air cinta kami tapi pemerintah tanah air menghisap darah kami","cinta tanah air tanah air cinta perintah tanah air menghisap darah","negatif","12","1","2025-02-15 05:08:46"
"F for Feast’s comment: enak bet tu mulut orang kaya kalo ngomong","enak bet tu mulut orang kaya kalo ngomong","enak bet tu mulut orang kaya kalo ngomong","enak bet itu mulut orang kaya kalau ngomong","enak bet mulut orang kaya ngomong","negatif","1","0","2025-02-15 01:16:35"
"MOONLIGHT.🌒’s comment: gji 2 jt buat ap d jamn in🤣🤣🤣
anjir krja dri pgi ampe jam 12 mlm cmn dpt 2 jt sebulan
d ausie ijaza ckup smp aj jdi tukang cuci pring d gji 700 rbu perjam","gji 2 jt buat ap d jamn in🤣🤣🤣
anjir krja dri pgi ampe jam 12 mlm cmn dpt 2 jt sebulan
d ausie ijaza ckup smp aj jdi tukang cuci pring d gji 700 rbu perjam","gji 2 jt buat ap d jamn in anjir krja dri pgi ampe jam 12 mlm cmn dpt 2 jt sebulan d ausie ijaza ckup smp aj jdi tukang cuci pring d gji 700 rbu perjam","gji 2 juta buat ap d jamn in anjir krja dri pgi ampe jam 12 malam cmn dpt 2 juta sebulan d ausie ijaza ckup smp aj jadi tukang cuci pring d gji 700 ribu perjam","gji juta ap jamn in anjir krja dri pgi ampe malam cmn dpt juta bulan ausie ijaza ckup smp aj tukang cuci pring gji ribu jam","positif","0","0","2025-02-16 10:31:01"
"gua gaada duit kocak","gua gaada duit kocak","gua gaada duit kocak","saya gaada duit kocak","gaada duit kocak","negatif","0","0","2025-02-24 16:54:14"
"ronyzul’s comment: untuk adaptasi sih tentunya, saya pindah ke daerah Jabodetabek aja adaptasinya susah banget padahal dari bandung, malah lebih cepet adaptasi waktu di manado yang beda pulau, paling susah si ya culture nya ya kaget bgt","untuk adaptasi sih tentunya, saya pindah ke daerah Jabodetabek aja adaptasinya susah banget padahal dari bandung, malah lebih cepet adaptasi waktu di manado yang beda pulau, paling susah si ya culture nya ya kaget bgt","untuk adaptasi sih tentunya saya pindah ke daerah jabodetabek aja adaptasinya susah banget padahal dari bandung malah lebih cepet adaptasi waktu di manado yang beda pulau paling susah si ya culture nya ya kaget bgt","untuk adaptasi sih tentunya saya pindah ke daerah jabodetabek aja adaptasinya susah banget padahal dari bandung malah lebih cepet adaptasi waktu di manado yang beda pulau paling susah si ya culture nya ya kaget banget","adaptasi pindah daerah jabodetabek aja adaptasi susah banget bandung cepet adaptasi manado beda pulau susah culture kaget banget","netral","0","0","2025-02-14 11:50:44"
"Kimnara Langit Abidin’s comment: mahal sih ap2 dsni","mahal sih ap2 dsni","mahal sih ap2 dsni","mahal sih ap2 dsni","mahal dsni","negatif","1","0","2025-02-14 02:58:36"
"deezachwa’s comment: ya Allah pgn repost😭","ya Allah pgn repost😭","ya allah pgn repost","ya allah ingin repost","allah repost","positif","1","0","2025-02-12 10:40:12"
"ALLTSS21’s comment: kok cuma bahlil sendiri, gada pejabat lain atau partai lain kah yang lawan?, atau si bahlil paling tinggi jabatanny?","kok cuma bahlil sendiri, gada pejabat lain atau partai lain kah yang lawan?, atau si bahlil paling tinggi jabatanny?","kok cuma bahlil sendiri gada pejabat lain atau partai lain kah yang lawan atau si bahlil paling tinggi jabatanny","kok cuma bahlil sendiri gada pejabat lain atau partai lain kah yang lawan atau si bahlil paling tinggi jabatanny","bahlil gada jabat partai kah lawan bahlil jabatanny","netral","2","0","2025-02-13 08:24:18"
"by.nezsa☘’s comment: wajib!🙏 gue harus bisa juga","wajib!🙏 gue harus bisa juga","wajib gue harus bisa juga","wajib gue harus bisa juga","wajib gue","positif","0","0","2025-02-13 07:05:03"
"Es teh jumboz’s comment: Tunggu habis S1 langsung join tren kaburajadulu🔥😂","Tunggu habis S1 langsung join tren kaburajadulu🔥😂","tunggu habis s1 langsung join tren kaburajadulu","tunggu habis s1 langsung join tren kaburajadulu","tunggu habis langsung join tren kaburajadulu","positif","0","0","2025-02-22 03:46:03"
"vinz XML👊’s comment: siapa suruh korup🗿","siapa suruh korup🗿","siapa suruh korup","siapa suruh korup","suruh korup","negatif","0","0","2025-02-18 07:02:43"
"Bang Pio’s comment: kok bisa bisanya Indonesia punya Mentri ESDM kek gini🤣","kok bisa bisanya Indonesia punya Mentri ESDM kek gini🤣","kok bisa bisanya indonesia punya mentri esdm kek gini","kok bisa bisanya indonesia punya mentri esdm seperti gini","bisa indonesia tri esdm gin","positif","1","0","2025-02-15 00:47:13"
"Kunci13’s comment: info loker luar negri dong
lulusan s1 5 tahun cari kerja sampe bosen ketemu HRD 😂
alhasil jualan jus 😂😭
gua jual ijazah s1, dm aja
murah kok","info loker luar negri dong
lulusan s1 5 tahun cari kerja sampe bosen ketemu HRD 😂
alhasil jualan jus 😂😭
gua jual ijazah s1, dm aja
murah kok","info loker luar negri dong lulusan s1 5 tahun cari kerja sampe bosen ketemu hrd alhasil jualan jus gua jual ijazah s1 dm aja murah kok","info loker luar negri dong lulusan s1 5 tahun cari kerja sampe bosen ketemu hrd alhasil jualan jus saya jual ijazah s1 dm aja murah kok","info loker negri lulus cari kerja sampe bosen ketemu hrd alhasil jual jus jual ijazah dm aja murah","netral","0","0","2025-02-15 13:39:57"
"F 么 I 乙 ツ’s comment: masih muda kerja di luar negeri gak apa"" kumpulin uang untuk hari tua.. hari tuamu usahakan di ind masaih nyaman di tanah kelahiran...","masih muda kerja di luar negeri gak apa"" kumpulin uang untuk hari tua.. hari tuamu usahakan di ind masaih nyaman di tanah kelahiran...","masih muda kerja di luar negeri gak apa kumpulin uang untuk hari tua hari tuamu usahakan di ind masaih nyaman di tanah kelahiran","masih muda kerja di luar negeri tidak apa kumpulin uang untuk hari tua hari tuamu usahakan di ind masaih nyaman di tanah kelahiran","muda kerja negeri kumpulin uang tua tua usaha ind masaih nyaman tanah lahir","negatif","0","0","2025-02-16 04:37:25"
"Wawasan Hebat’s comment: bahas ikan angelfish bang sedih asli . 👍👍","bahas ikan angelfish bang sedih asli . 👍👍","bahas ikan angelfish bang sedih asli","bahas ikan angelfish bang sedih asli","bahas ikan angelfish bang sedih asli","netral","0","0","2025-02-17 14:40:25"
"Shirotul Ma'ruf’s comment: gue di indonesia aja lah amann disini udah op bos 😅","gue di indonesia aja lah amann disini udah op bos 😅","gue di indonesia aja lah amann disini udah op bos","gue di indonesia aja lah amann disini sudah op bos","gue indonesia aja amann op bos","negatif","0","0","2025-02-18 10:10:27"
"@kaum rebahan😴🛌💤 ijah posey kita mik ausie pahh","@kaum rebahan😴🛌💤 ijah posey kita mik ausie pahh","rebahan ijah posey kita mik ausie pahh","rebahan ijah posey kita mik ausie pahh","rebah ijah posey mik ausie pahh","netral","2","0","2025-02-16 08:42:09"
"Nobody’s comment: klw cintamu bertepuk sebelah tangan apakah kamu masih tetap bertahan atw malah cari yg lain ? tp ini bukan tentang cinta 🤭 yaudah #kaburajadulu","klw cintamu bertepuk sebelah tangan apakah kamu masih tetap bertahan atw malah cari yg lain ? tp ini bukan tentang cinta 🤭 yaudah #kaburajadulu","klw cintamu bertepuk sebelah tangan apakah kamu masih tetap bertahan atw malah cari yg lain tp ini bukan tentang cinta yaudah","kalau cintamu bertepuk sebelah tangan apakah kamu masih tetap bertahan atw malah cari yang lain tp ini bukan tentang cinta ya sudah","cinta tepuk belah tangan tahan atw cari tp cinta","positif","0","0","2025-02-16 04:46:36"
"ernain, ann suka yapping :p’s comment: klo pny duit udh puluhan thn ak kabur dri negara ni","klo pny duit udh puluhan thn ak kabur dri negara ni","klo pny duit udh puluhan thn ak kabur dri negara ni","kalau pny duit sudah puluhan tahun ak kabur dri negara ini","pny duit puluh ak kabur dri negara","positif","0","0","2025-02-17 15:03:09"
"robet’s comment: saya sayang indonesia tapi saya lebih sayang keluarga saya biar bisa makan","saya sayang indonesia tapi saya lebih sayang keluarga saya biar bisa makan","saya sayang indonesia tapi saya lebih sayang keluarga saya biar bisa makan","saya sayang indonesia tapi saya lebih sayang keluarga saya biar bisa makan","sayang indonesia sayang keluarga biar makan","positif","0","0","2025-02-19 18:38:57"
"Nanda’s comment: Aku mager 😅 jd stay aja
klo kabur heeeuuuhh repoootttt","Aku mager 😅 jd stay aja
klo kabur heeeuuuhh repoootttt","aku mager jd stay aja klo kabur heeeuuuhh repoootttt","saya mager jadi stay aja kalau kabur heuhh repot","mager stay aja kabur heuhh repot","negatif","0","0","2025-02-15 03:06:29"
"@zeinstore’s comment: kabar ajah dulu 🔥","kabar ajah dulu 🔥","kabar ajah dulu","kabar ajah dulu","kabar ajah","positif","0","0","2025-02-21 00:14:43"
"zero$$$’s comment: BAHLIL=BAHLUL","BAHLIL=BAHLUL","bahlilbahlul","bahlilbahlul","bahlilbahlul","netral","0","0","2025-02-20 02:44:19"
"Kristen_Bpom’s comment: Cara ny tolong ngimn dan biaya brp","Cara ny tolong ngimn dan biaya brp","cara ny tolong ngimn dan biaya brp","cara nya tolong ngimn dan biaya brp","tolong ngimn biaya brp","netral","0","0","2025-02-11 09:02:33"
"chacaaaraisa_05’s comment: BANGG?? MANTAP MANTAP","BANGG?? MANTAP MANTAP","bangg mantap mantap","bangg mantap mantap","bangg mantap mantap","positif","0","0","2025-03-02 06:49:25"
"AnakEmak’s comment: kualitas yg ky begini JD Mentri gmn dah pilihan pemimpin nya ..","kualitas yg ky begini JD Mentri gmn dah pilihan pemimpin nya ..","kualitas yg ky begini jd mentri gmn dah pilihan pemimpin nya","kualitas yang kayak begini jadi mentri bagaimana dah pilihan pemimpin nya","kualitas kayak tri dah pilih pimpin","negatif","0","0","2025-02-16 08:51:19"
"DARMA AK’s comment: bagus pindah.. jadi makin gampang nyari kerja di sini...","bagus pindah.. jadi makin gampang nyari kerja di sini...","bagus pindah jadi makin gampang nyari kerja di sini","bagus pindah jadi makin gampang mencari kerja di sini","bagus pindah gampang cari kerja","positif","0","0","2025-02-20 12:43:32"
"...’s comment: mikirin nasionalisme besok makan apa?","mikirin nasionalisme besok makan apa?","mikirin nasionalisme besok makan apa","mikirin nasionalisme besok makan apa","mikirin nasionalisme makan","negatif","0","0","2025-02-21 10:27:23"
"Ramdoni_’s comment: Nyari kawan yg nekat berangkat","Nyari kawan yg nekat berangkat","nyari kawan yg nekat berangkat","mencari kawan yang nekat berangkat","cari kawan nekat berangkat","positif","1","0","2025-02-16 11:46:21"
"Noniiiiikkkkkk’s comment: iki piye maksute Pak","iki piye maksute Pak","iki piye maksute pak","iki piye maksute pak","iki piye maksute","netral","0","0","2025-02-20 08:16:39"
"’s comment: saya yang udah dikorea makin takut ingin pulang ke indonesia 😶‍🌫️","saya yang udah dikorea makin takut ingin pulang ke indonesia 😶‍🌫️","saya yang udah dikorea makin takut ingin pulang ke indonesia","saya yang sudah dikorea makin takut ingin pulang ke indonesia","dikorea takut pulang indonesia","negatif","0","0","2025-02-14 14:28:08"
"anemon’s comment: persetam nasionalisme, kita tinggal di bumi","persetam nasionalisme, kita tinggal di bumi","persetam nasionalisme kita tinggal di bumi","persetam nasionalisme kita tinggal di bumi","tam nasionalisme tinggal bumi","netral","1","0","2025-02-12 14:49:55"
"pecel dino’s comment: ANDAI GUE JG BISAAA😭😭😭","ANDAI GUE JG BISAAA😭😭😭","andai gue jg bisaaa","andai gue jg bisa","andai gue jg","positif","1","0","2025-02-12 09:29:45"
"jingga’s comment: justru semakin jauh semakin nasionalisme tinggi, bertahan dng banyak aturan dlm mencari lapangan pekerjaan membuat kt semakin tua sebelum waktunya d indonesia","justru semakin jauh semakin nasionalisme tinggi, bertahan dng banyak aturan dlm mencari lapangan pekerjaan membuat kt semakin tua sebelum waktunya d indonesia","justru semakin jauh semakin nasionalisme tinggi bertahan dng banyak aturan dlm mencari lapangan pekerjaan membuat kt semakin tua sebelum waktunya d indonesia","justru semakin jauh semakin nasionalisme tinggi bertahan dng banyak aturan dlm mencari lapangan pekerjaan membuat kt semakin tua sebelum waktunya d indonesia","nasionalisme tahan dng atur dlm cari lapang kerja kt tua indonesia","negatif","2","0","2025-02-20 02:58:59"
"Jfla junior’s comment: bnyak anak2 Indonesia sukses di luar negri,dan sengsara di negri sendri","bnyak anak2 Indonesia sukses di luar negri,dan sengsara di negri sendri","bnyak anak2 indonesia sukses di luar negridan sengsara di negri sendri","bnyak anak2 indonesia sukses di luar negridan sengsara di negri sendri","bnyak indonesia sukses negridan sengsara negri sendri","positif","0","0","2025-02-20 15:18:57"
"Anak Durhaka’s comment: trus pemerintah mau kasih gaji 40 juta per bulan klo kita tetap tinggal di indonesia","trus pemerintah mau kasih gaji 40 juta per bulan klo kita tetap tinggal di indonesia","trus pemerintah mau kasih gaji 40 juta per bulan klo kita tetap tinggal di indonesia","trus pemerintah mau kasih gaji 40 juta per bulan kalau kita tetap tinggal di indonesia","trus perintah kasih gaji juta tinggal indonesia","negatif","3","0","2025-02-13 02:40:52"
"kuaciarabbb’s comment: Di indo kalau mau kerja harus menguasai 7 elemen","Di indo kalau mau kerja harus menguasai 7 elemen","di indo kalau mau kerja harus menguasai 7 elemen","di indonesia kalau mau kerja harus menguasai 7 elemen","indonesia kerja kuasa elemen","netral","0","0","2025-02-14 12:41:33"
"kai’s comment: doain bang lulus sma langsung pngnn ke jepangg","doain bang lulus sma langsung pngnn ke jepangg","doain bang lulus sma langsung pngnn ke jepangg","doakan bang lulus sma langsung pngnn ke jepangg","doa bang lulus sma langsung pngnn jepangg","positif","0","0","2025-02-12 23:37:40"
"zweetlycandy.xx’s comment: @pearl dia th bikin trend ini 😭","@pearl dia th bikin trend ini 😭","dia th bikin trend ini","dia tahun bikin trend ini","bikin trend","negatif","1","0","2025-02-13 15:24:34"
"’s comment: nasionalisme sama punya uang buat masa depan dan min. buat makan aku milih uang buat masa depan lah. krn masa depanku ya tergantung perjuanganku dan tanggung jawabku 🤣","nasionalisme sama punya uang buat masa depan dan min. buat makan aku milih uang buat masa depan lah. krn masa depanku ya tergantung perjuanganku dan tanggung jawabku 🤣","nasionalisme sama punya uang buat masa depan dan min buat makan aku milih uang buat masa depan lah krn masa depanku ya tergantung perjuanganku dan tanggung jawabku","nasionalisme sama punya uang buat masa depan dan min buat makan saya milih uang buat masa depan lah karena masa depanku ya tergantung perjuanganku dan tanggung jawabku","nasionalisme uang min makan milih uang depan gantung juang tanggung jawab","negatif","1","0","2025-02-12 04:09:36"
