"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"rey’s comment: udah nasionalisme pak.. tpi knp mau kerja aj kita musti bisa 4 elemen dulu","udah nasionalisme pak.. tpi knp mau kerja aj kita musti bisa 4 elemen dulu","udah nasionalisme pak tpi knp mau kerja aj kita musti bisa 4 elemen dulu","sudah nasionalisme pak tpi knp mau kerja aj kita musti bisa 4 elemen dulu","nasionalisme tpi knp kerja aj musti elemen","negatif","1","0","2025-02-12 13:34:23"
"setuju kak,,, di Indonesia umur 30 thn malah susah cari kerja. padahal di umur 30 thn ke atas,, sedang butuh uang gede banget(buat sekolah anak) sedangkan cari kerja susah di umur segitu","setuju kak,,, di Indonesia umur 30 thn malah susah cari kerja. padahal di umur 30 thn ke atas,, sedang butuh uang gede banget(buat sekolah anak) sedangkan cari kerja susah di umur segitu","setuju kak di indonesia umur 30 thn malah susah cari kerja padahal di umur 30 thn ke atas sedang butuh uang gede bangetbuat sekolah anak sedangkan cari kerja susah di umur segitu","setuju kak di indonesia umur 30 tahun malah susah cari kerja padahal di umur 30 tahun ke atas sedang butuh uang gede bangetbuat sekolah anak sedangkan cari kerja susah di umur segitu","tuju kak indonesia umur susah cari kerja umur butuh uang gede bangetbuat sekolah anak cari kerja susah umur segitu","positif","1","0","2025-02-15 15:18:23"
"ary drz’s comment: dulu warga negara eropa dan asia datang ke Indonesia
sekarang warga Indonesia datang ke negara eropa dan asia","dulu warga negara eropa dan asia datang ke Indonesia
sekarang warga Indonesia datang ke negara eropa dan asia","dulu warga negara eropa dan asia datang ke indonesia sekarang warga indonesia datang ke negara eropa dan asia","dulu warga negara eropa dan asia datang ke indonesia sekarang warga indonesia datang ke negara eropa dan asia","warga negara eropa asia indonesia warga indonesia negara eropa asia","negatif","0","0","2025-02-20 10:50:05"
"dia bicara nasionalisme tapi tidak melihat masalah dinegei seubrek gini","dia bicara nasionalisme tapi tidak melihat masalah dinegei seubrek gini","dia bicara nasionalisme tapi tidak melihat masalah dinegei seubrek gini","dia bicara nasionalisme tapi tidak melihat masalah dinegei seubrek gini","bicara nasionalisme dinegei seubrek gin","negatif","1","0","2025-02-14 00:28:08"
"buah mengkel’s comment: ANDA BAYANGIN .SKOLAH PERAWAT HABIS 50-100 JT. S1 .cuma di gaji di bawah UMR. 😂😂😂😭😭🤣.
cocok .#kaburajadulu","ANDA BAYANGIN .SKOLAH PERAWAT HABIS 50-100 JT. S1 .cuma di gaji di bawah UMR. 😂😂😂😭😭🤣.
cocok .#kaburajadulu","anda bayangin skolah perawat habis 50100 jt s1 cuma di gaji di bawah umr cocok","anda bayangin skolah perawat habis 50100 juta s1 cuma di gaji di bawah umr cocok","bayangin skolah awat habis juta gaji umr cocok","positif","1","0","2025-02-12 06:03:41"
"Yo I'm dafi🇯🇵’s comment: pikir pola anak gen z masih bisa di bodoh bodohin🤣 menuju Indonesia emas, emas dari mana emas.","pikir pola anak gen z masih bisa di bodoh bodohin🤣 menuju Indonesia emas, emas dari mana emas.","pikir pola anak gen z masih bisa di bodoh bodohin menuju indonesia emas emas dari mana emas","pikir pola anak gen z masih bisa di bodoh bodohin menuju indonesia emas emas dari mana emas","pikir pola anak gen bodoh bodohin indonesia emas emas emas","netral","0","0","2025-02-14 15:10:26"
"darwish’s comment: tergantung cara kita menyikapinya saja.","tergantung cara kita menyikapinya saja.","tergantung cara kita menyikapinya saja","tergantung cara kita menyikapinya saja","gantung sikap","netral","0","0","2025-02-16 08:12:27"
"aku mau kabur ke mars mau dirikan kerajaan Majapahit new era","aku mau kabur ke mars mau dirikan kerajaan Majapahit new era","aku mau kabur ke mars mau dirikan kerajaan majapahit new era","saya mau kabur ke mars mau dirikan kerajaan majapahit new era","kabur mars diri raja majapahit new era","positif","0","0","2025-02-16 02:52:36"
"maminyaeldanican’s comment: gas lek😭","gas lek😭","gas lek","gas lek","gas lek","negatif","1","0","2025-02-13 15:40:32"
"itu org tidak ada rasa cinta sama negeri sendiri nati sudah di negara org mencaci negeri sendiri","itu org tidak ada rasa cinta sama negeri sendiri nati sudah di negara org mencaci negeri sendiri","itu org tidak ada rasa cinta sama negeri sendiri nati sudah di negara org mencaci negeri sendiri","itu orang tidak ada rasa cinta sama negeri sendiri nati sudah di negara orang mencaci negeri sendiri","orang cinta negeri nati negara orang caci negeri","negatif","0","0","2025-02-17 07:40:07"
"andai aku bisa bahasa Jepang pasti ikut pindah 😏","andai aku bisa bahasa Jepang pasti ikut pindah 😏","andai aku bisa bahasa jepang pasti ikut pindah","andai saya bisa bahasa jepang pasti ikut pindah","andai bahasa jepang pindah","positif","0","0","2025-02-28 02:08:08"
"Chellluplup~˚🖇️✩˚🎧⊹♡’s comment: SELAIN DONATUR DILARANG MENGATURR🤗🤗🤗","SELAIN DONATUR DILARANG MENGATURR🤗🤗🤗","selain donatur dilarang mengaturr","selain donatur dilarang mengaturr","donatur larang mengaturr","netral","2","0","2025-02-25 08:17:30"
"this.xels🍓’s comment: @Wisss @GHost_","@Wisss @GHost_","","","","netral","1","0","2025-02-20 11:10:22"
"je’s comment: #kaburajadulu.
aku juga mau join, tapi tunggu habis kuliah dulu🙏😂","#kaburajadulu.
aku juga mau join, tapi tunggu habis kuliah dulu🙏😂","aku juga mau join tapi tunggu habis kuliah dulu","saya juga mau join tapi tunggu habis kuliah dulu","join tunggu habis kuliah","positif","10","3","2025-02-12 11:30:06"
"Widhyy’s comment: curiga ga lama lagi ke ln.😬","curiga ga lama lagi ke ln.😬","curiga ga lama lagi ke ln","curiga tidak lama lagi ke ln","curiga ln","positif","0","0","2025-02-27 18:03:11"
"FM production’s comment: saya malah ragu sama Pak Bahlil","saya malah ragu sama Pak Bahlil","saya malah ragu sama pak bahlil","saya malah ragu sama pak bahlil","ragu bahlil","negatif","1","0","2025-02-12 13:01:02"
"Teteh’s comment: trs menurut kak Vina gimana kak?","trs menurut kak Vina gimana kak?","trs menurut kak vina gimana kak","trs menurut kak vina bagaimana kak","trs kak vina kak","netral","0","0","2025-02-19 12:31:28"
"alhitam’s comment: lanjutin bg","lanjutin bg","lanjutin bg","lanjutin bg","lanjutin bg","netral","0","0","2025-02-18 07:17:25"
"𝔄𝔯𝔤𝔞 𝔄𝔫𝔱𝔦 ℭ𝔢𝔅𝔢🐷’s comment: emang dia yang kuasai bumi kah","emang dia yang kuasai bumi kah","emang dia yang kuasai bumi kah","memang dia yang kuasai bumi kah","kuasa bumi kah","netral","1","0","2025-02-16 16:20:53"
"Vika Sayang’s comment: kok rakyat indonesia bax yg seneng di negara orang","kok rakyat indonesia bax yg seneng di negara orang","kok rakyat indonesia bax yg seneng di negara orang","kok rakyat indonesia bax yang seneng di negara orang","rakyat indonesia bax neng negara orang","positif","0","0","2025-02-16 15:31:36"
"bislar’s comment: sebagian orang hanya beruntung di Indonesia hanya orang yang berduit.sebaliknya kalo yang gk berduit ya..akan susah2 terus
makanya kami pak pergi ke luar negri agar penghasilan lebih banyak","sebagian orang hanya beruntung di Indonesia hanya orang yang berduit.sebaliknya kalo yang gk berduit ya..akan susah2 terus
makanya kami pak pergi ke luar negri agar penghasilan lebih banyak","sebagian orang hanya beruntung di indonesia hanya orang yang berduitsebaliknya kalo yang gk berduit yaakan susah2 terus makanya kami pak pergi ke luar negri agar penghasilan lebih banyak","sebagian orang hanya beruntung di indonesia hanya orang yang berduitsebaliknya kalau yang tidak berduit yaakan susah2 terus makanya kami pak pergi ke luar negri agar penghasilan lebih banyak","orang untung indonesia orang berduitsebaliknya duit yaakan pergi negri hasil","negatif","0","0","2025-02-20 23:46:35"
"Abiell_’s comment: gaji cuma buat ongkos pulang pergi kerja
#kaburajadulu","gaji cuma buat ongkos pulang pergi kerja
#kaburajadulu","gaji cuma buat ongkos pulang pergi kerja","gaji cuma buat ongkos pulang pergi kerja","gaji ongkos pulang pergi kerja","negatif","1","0","2025-02-13 14:41:22"
"F3126150N_8’s comment: pemerintah harusnya malu sama negara lain dengan hastag ini","pemerintah harusnya malu sama negara lain dengan hastag ini","pemerintah harusnya malu sama negara lain dengan hastag ini","pemerintah harusnya malu sama negara lain dengan hastag ini","perintah malu negara hastag","negatif","0","0","2025-02-17 06:57:29"
"Nduy🐣’s comment: Ikuttt woyy kaya apa carany biar bs sejahtera smbil main salju😂","Ikuttt woyy kaya apa carany biar bs sejahtera smbil main salju😂","ikuttt woyy kaya apa carany biar bs sejahtera smbil main salju","ikut woyy kaya apa carany biar bisa sejahtera smbil main salju","woyy kaya carany biar sejahtera smbil main salju","positif","1","4","2025-02-12 09:03:55"
"D_Ellzein’s comment: Introspeksi diri❌
Meragukan nasionalisme✔️""parah🗿","Introspeksi diri❌
Meragukan nasionalisme✔️""parah🗿","introspeksi diri meragukan nasionalismeparah","introspeksi diri meragukan nasionalismeparah","introspeksi ragu nasionalismeparah","netral","1","0","2025-02-12 05:08:09"
"Helsen Shop Boutique2’s comment: Alhamdulilah saingan makin dikit nih buat kerja dalam negeri….🤩","Alhamdulilah saingan makin dikit nih buat kerja dalam negeri….🤩","alhamdulilah saingan makin dikit nih buat kerja dalam negeri","alhamdulilah saingan makin dikit nih buat kerja dalam negeri","alhamdulilah saing dikit kerja negeri","positif","0","0","2025-02-18 14:51:24"
"DAPUR UMMI ANNA’s comment: apakah aku bisa juga rasanya ingin pergi jauh dari negeri sendiri 😭","apakah aku bisa juga rasanya ingin pergi jauh dari negeri sendiri 😭","apakah aku bisa juga rasanya ingin pergi jauh dari negeri sendiri","apakah saya bisa juga rasanya ingin pergi jauh dari negeri sendiri","pergi negeri","negatif","0","0","2025-02-11 09:05:05"
"yos’s comment: justru rakyak yg meragukan jiwa nasionalis kalian","justru rakyak yg meragukan jiwa nasionalis kalian","justru rakyak yg meragukan jiwa nasionalis kalian","justru rakyak yang meragukan jiwa nasionalis kalian","rakyak ragu jiwa nasionalis","negatif","0","0","2025-02-17 15:23:29"
"bg tunggu akuu😭😭","bg tunggu akuu😭😭","bg tunggu akuu","bg tunggu akuu","bg tunggu akuu","positif","0","0","2025-02-27 01:56:37"
"Caloπ Jeπas∆’s comment: ,lebih enak tingal di luar negara kebandin di negara sendiri ,Efek kerja kuran ,telalu banyak syarat ,Gaji cuma 2digit😂",",lebih enak tingal di luar negara kebandin di negara sendiri ,Efek kerja kuran ,telalu banyak syarat ,Gaji cuma 2digit😂","lebih enak tingal di luar negara kebandin di negara sendiri efek kerja kuran telalu banyak syarat gaji cuma 2digit","lebih enak tingal di luar negara kebandin di negara sendiri efek kerja kuran telalu banyak syarat gaji cuma 2digit","enak tingal negara kebandin negara efek kerja kur talu syarat gaji","positif","0","0","2025-02-18 15:59:07"
"Pangeranmexico 🇲🇽’s comment: di paksa sehat
di negeri yang sakit","di paksa sehat
di negeri yang sakit","di paksa sehat di negeri yang sakit","di paksa sehat di negeri yang sakit","paksa sehat negeri sakit","negatif","0","0","2025-02-19 10:56:45"
"Aam🦋’s comment: kak susah nya cari kerja di negara ini suami saya sudah 1 thn engga kerja udh ke sna ke sini cari kerjaan dan pd akhirnya insa allah dia abis lebaran akan berangkat ke LN","kak susah nya cari kerja di negara ini suami saya sudah 1 thn engga kerja udh ke sna ke sini cari kerjaan dan pd akhirnya insa allah dia abis lebaran akan berangkat ke LN","kak susah nya cari kerja di negara ini suami saya sudah 1 thn engga kerja udh ke sna ke sini cari kerjaan dan pd akhirnya insa allah dia abis lebaran akan berangkat ke ln","kak susah nya cari kerja di negara ini suami saya sudah 1 tahun tidak kerja sudah ke sna ke sini cari kerjaan dan pd akhirnya insa allah dia abis lebaran akan berangkat ke ln","kak susah cari kerja negara suami kerja sna cari kerja pd insa allah abis lebaran berangkat ln","negatif","0","0","2025-02-15 00:50:52"
"soon!aku bisa #kaburajadulu😌","soon!aku bisa #kaburajadulu😌","soonaku bisa","soonaku bisa","soonaku","positif","2","1","2025-02-14 02:28:41"
"Emang kamunpunya nasionalisme….?","Emang kamunpunya nasionalisme….?","emang kamunpunya nasionalisme","memang kamunpunya nasionalisme","kamunpunya nasionalisme","negatif","0","0","2025-02-19 10:48:07"
"nasiolisme,nyari kerjaan susah harus umur di bawah 25 tahun dan harus bayar 30-40 juta dan di gaji umk 4 jt sekian dan itupun kontrak 3 bulan negara macam apa ini","nasiolisme,nyari kerjaan susah harus umur di bawah 25 tahun dan harus bayar 30-40 juta dan di gaji umk 4 jt sekian dan itupun kontrak 3 bulan negara macam apa ini","nasiolismenyari kerjaan susah harus umur di bawah 25 tahun dan harus bayar 3040 juta dan di gaji umk 4 jt sekian dan itupun kontrak 3 bulan negara macam apa ini","nasiolismenyari kerjaan susah harus umur di bawah 25 tahun dan harus bayar 3040 juta dan di gaji umk 4 juta sekian dan itupun kontrak 3 bulan negara macam apa ini","nasiolismenyari kerja susah umur bayar juta gaji umk juta sekian itu kontrak negara","positif","0","0","2025-02-17 18:13:29"
"kerna takut uang negara itu udah GK bisa di korup kan","kerna takut uang negara itu udah GK bisa di korup kan","kerna takut uang negara itu udah gk bisa di korup kan","kerna takut uang negara itu sudah tidak bisa di korup kan","kerna takut uang negara korup","negatif","0","0","2025-02-15 16:15:29"
"kangsyar’s comment: kalo pejabat masih korupsi saya meragukan nya dalam hal nasionalis","kalo pejabat masih korupsi saya meragukan nya dalam hal nasionalis","kalo pejabat masih korupsi saya meragukan nya dalam hal nasionalis","kalau pejabat masih korupsi saya meragukan nya dalam hal nasionalis","jabat korupsi ragu nasionalis","negatif","0","0","2025-02-15 01:03:49"
"uhhh #kaburajadulu","uhhh #kaburajadulu","uhhh","uh","","netral","0","0","2025-02-11 22:57:21"
"ema’s comment: sy jg meragukn kebijakn gas yg kmrin pak😂","sy jg meragukn kebijakn gas yg kmrin pak😂","sy jg meragukn kebijakn gas yg kmrin pak","saya jg meragukn kebijakn gas yang kmrin pak","jg meragukn kebijakn gas kmrin","negatif","0","0","2025-02-18 04:43:17"
"Syallom Mendrofa ❤️’s comment: justru saya meragukan kerja para penjabat di Negara ini pak...","justru saya meragukan kerja para penjabat di Negara ini pak...","justru saya meragukan kerja para penjabat di negara ini pak","justru saya meragukan kerja para penjabat di negara ini pak","ragu kerja jabat negara","negatif","1","0","2025-02-14 07:12:18"
"maninthesky’s comment: indon yg kontra dgn kaburajadulu itu indon yg sdm nya lemah atau indon yg khawatir karena yg mau diperas makin dikit, termasuk influencer/artis pd takut 😂","indon yg kontra dgn kaburajadulu itu indon yg sdm nya lemah atau indon yg khawatir karena yg mau diperas makin dikit, termasuk influencer/artis pd takut 😂","indon yg kontra dgn kaburajadulu itu indon yg sdm nya lemah atau indon yg khawatir karena yg mau diperas makin dikit termasuk influencerartis pd takut","indonesia yang kontra dengan kaburajadulu itu indonesia yang sdm nya lemah atau indonesia yang khawatir karena yang mau diperas makin dikit termasuk influencerartis pd takut","indonesia kontra kaburajadulu indonesia sdm lemah indonesia khawatir peras dikit influencerartis pd takut","negatif","0","1","2025-02-18 03:47:09"
"justru rakyat ga sih yg meragukan nasionalis pemerintah","justru rakyat ga sih yg meragukan nasionalis pemerintah","justru rakyat ga sih yg meragukan nasionalis pemerintah","justru rakyat tidak sih yang meragukan nasionalis pemerintah","rakyat ragu nasionalis perintah","negatif","95","1","2025-02-13 15:36:06"
"스타’s comment: Ya memang semua juga butuh perjuangan baik menetap di dlm negeri ataupun kabur ke luar negeri. Tapi ke luar negeri tentu lebih worth it dan lebih dihargai juga menjamin untuk masa depan.","Ya memang semua juga butuh perjuangan baik menetap di dlm negeri ataupun kabur ke luar negeri. Tapi ke luar negeri tentu lebih worth it dan lebih dihargai juga menjamin untuk masa depan.","ya memang semua juga butuh perjuangan baik menetap di dlm negeri ataupun kabur ke luar negeri tapi ke luar negeri tentu lebih worth it dan lebih dihargai juga menjamin untuk masa depan","ya memang semua juga butuh perjuangan baik menetap di dlm negeri ataupun kabur ke luar negeri tapi ke luar negeri tentu lebih worth it dan lebih dihargai juga menjamin untuk masa depan","butuh juang tetap dlm negeri kabur negeri negeri worth it harga jamin","positif","0","0","2025-02-14 18:04:57"
