text,extracted_text,cleaned_text,normalized_text,tokens_no_stopwords_and_stemmed,tokens_no_stopwords_and_stemmed_formatted,processed,likes,reply_count,created_time_formatted,is_pinned,is_reply,user_verified,comment_language
panggilsaja_aan⚡️’s comment: Kerja gaji an dulu ditabung dan buat keluarga tapi sekarang kerja gajian ditabung buat keluarga + mikirin kabur keluar negri🥲,Kerja gaji an dulu ditabung dan buat keluarga tapi sekarang kerja gajian ditabung buat keluarga + mikirin kabur keluar negri🥲,kerja gaji an dulu ditabung dan buat keluarga tapi sekarang kerja gajian ditabung buat keluarga mikirin kabur keluar negri,kerja gaji an dulu ditabung dan buat keluarga tapi sekarang kerja gajian ditabung buat keluarga mikirin kabur keluar negri,"['kerja', 'gaji', 'an', 'tabung', 'keluarga', 'kerja', 'gaji', 'tabung', 'keluarga', 'mikirin', 'kabur', 'negri']","[kerja, gaji, an, tabung, keluarga, kerja, gaji, tabung, keluarga, mikirin, kabur, negri]",kerja gaji an tabung keluarga kerja gaji tabung keluarga mikirin kabur negri,0,0,2025-02-15 06:07:49,False,True,False,id
sakinag smr’s comment: yg ga bisa bahasa inggris gmna,yg ga bisa bahasa inggris gmna,yg ga bisa bahasa inggris gmna,yang tidak bisa bahasa inggris bagaimana,"['bahasa', 'inggris']","[bahasa, inggris]",bahasa inggris,0,0,2025-02-19 16:08:14,False,True,False,id
@Naila @oppoyanda kabur yu,@Naila @oppoyanda kabur yu,kabur yu,kabur yu,"['kabur', 'yu']","[kabur, yu]",kabur yu,0,1,2025-02-18 11:41:44,False,True,False,id
"wtashidaisukii’s comment: kalo para pejabat berpikir untuk korupsi, saya malah meragukan kemanusiaan dan keadilan kalian","kalo para pejabat berpikir untuk korupsi, saya malah meragukan kemanusiaan dan keadilan kalian",kalo para pejabat berpikir untuk korupsi saya malah meragukan kemanusiaan dan keadilan kalian,kalau para pejabat berpikir untuk korupsi saya malah meragukan kemanusiaan dan keadilan kalian,"['jabat', 'pikir', 'korupsi', 'ragu', 'manusia', 'adil']","[jabat, pikir, korupsi, ragu, manusia, adil]",jabat pikir korupsi ragu manusia adil,0,0,2025-02-19 07:04:21,False,True,False,id
kaerika45’s comment: kalau perut lapar masak harus mikir nasionalisme😌,kalau perut lapar masak harus mikir nasionalisme😌,kalau perut lapar masak harus mikir nasionalisme,kalau perut lapar masak harus mikir nasionalisme,"['perut', 'lapar', 'masak', 'mikir', 'nasionalisme']","[perut, lapar, masak, mikir, nasionalisme]",perut lapar masak mikir nasionalisme,0,0,2025-02-19 16:05:55,False,True,False,id
langit bulan’s comment: mau kabur tp gbisa bahasa asing🥺,mau kabur tp gbisa bahasa asing🥺,mau kabur tp gbisa bahasa asing,mau kabur tp gbisa bahasa asing,"['kabur', 'tp', 'gbisa', 'bahasa', 'asing']","[kabur, tp, gbisa, bahasa, asing]",kabur tp gbisa bahasa asing,1,0,2025-02-18 04:27:35,False,True,False,id
citrakarisma16_’s comment: Di indonesia sulit banget cari kerja ya allah jualan juga susah lakunya karna mungkin orang mikir” mau pake uang nya karna carinya susah 🥺🥺,Di indonesia sulit banget cari kerja ya allah jualan juga susah lakunya karna mungkin orang mikir” mau pake uang nya karna carinya susah 🥺🥺,di indonesia sulit banget cari kerja ya allah jualan juga susah lakunya karna mungkin orang mikir mau pake uang nya karna carinya susah,di indonesia sulit banget cari kerja ya allah jualan juga susah lakunya karena mungkin orang mikir mau pake uang nya karena carinya susah,"['indonesia', 'sulit', 'banget', 'cari', 'kerja', 'allah', 'jual', 'susah', 'laku', 'orang', 'mikir', 'pake', 'uang', 'cari', 'susah']","[indonesia, sulit, banget, cari, kerja, allah, jual, susah, laku, orang, mikir, pake, uang, cari, susah]",indonesia sulit banget cari kerja allah jual susah laku orang mikir pake uang cari susah,0,0,2025-02-20 00:53:42,False,True,False,id
𝑷𝒊𝒔𝒄𝒆𝒔 ♓’s comment: IRT bisa kali ya ikut #kaburajadulu,IRT bisa kali ya ikut #kaburajadulu,irt bisa kali ya ikut,irt bisa kali ya ikut,"['irt', 'kali']","[irt, kali]",irt kali,0,0,2025-02-20 04:26:17,False,True,False,id
Iis Roisunisak’s comment: semakin ngeriii gen Z skrg....wkwkwk....gasss....aja....,semakin ngeriii gen Z skrg....wkwkwk....gasss....aja....,semakin ngeriii gen z skrgwkwkwkgasssaja,semakin ngeri gen z skrgwkwkwkgasaja,"['ngeri', 'gen', 'skrgwkwkwkgasaja']","[ngeri, gen, skrgwkwkwkgasaja]",ngeri gen skrgwkwkwkgasaja,1,0,2025-02-17 07:20:40,False,True,False,id
"one day, ya Allah","one day, ya Allah",one day ya allah,one day ya allah,"['one', 'day', 'allah']","[one, day, allah]",one day allah,2,1,2025-02-12 13:36:27,False,True,False,id
satrio’s comment: rasa nasionalisme?gwe buang tuh jauh² dripada keluarga gwe kgak bisa makan🤣,rasa nasionalisme?gwe buang tuh jauh² dripada keluarga gwe kgak bisa makan🤣,rasa nasionalismegwe buang tuh jauh² dripada keluarga gwe kgak bisa makan,rasa nasionalismegwe buang tuh jauh² dripada keluarga saya kgak bisa makan,"['nasionalismegwe', 'buang', 'dripada', 'keluarga', 'kgak', 'makan']","[nasionalismegwe, buang, dripada, keluarga, kgak, makan]",nasionalismegwe buang dripada keluarga kgak makan,1,0,2025-02-13 22:30:47,False,True,False,id
PiscesGirls🫧’s comment: tutor cara pindah k luar negeri,tutor cara pindah k luar negeri,tutor cara pindah k luar negeri,tutor cara pindah ke luar negeri,"['tutor', 'pindah', 'negeri']","[tutor, pindah, negeri]",tutor pindah negeri,0,0,2025-02-21 00:00:41,False,True,False,id
kasi tau bg 🔥,kasi tau bg 🔥,kasi tau bg,kasi tau bg,"['kasi', 'tau', 'bg']","[kasi, tau, bg]",kasi tau bg,0,0,2025-02-27 05:51:40,False,True,False,ms
"agunggggg’s comment: silahkan pada minggat, paling 5 lebaran lagi ngerengek mentil ro simbokne 🤣","silahkan pada minggat, paling 5 lebaran lagi ngerengek mentil ro simbokne 🤣",silahkan pada minggat paling 5 lebaran lagi ngerengek mentil ro simbokne,silahkan pada minggat paling 5 lebaran lagi ngerengek mentil ro simbokne,"['silah', 'minggat', 'lebaran', 'ngerengek', 'mentil', 'ro', 'simbokne']","[silah, minggat, lebaran, ngerengek, mentil, ro, simbokne]",silah minggat lebaran ngerengek mentil ro simbokne,1,0,2025-02-12 18:55:44,False,True,False,id
misel’s comment: rakyat y disuruh nasionalisme.pejabat y jual laut jual pantai jual pulai jual apalagi yaaaa kira2🤔,rakyat y disuruh nasionalisme.pejabat y jual laut jual pantai jual pulai jual apalagi yaaaa kira2🤔,rakyat y disuruh nasionalismepejabat y jual laut jual pantai jual pulai jual apalagi yaaaa kira2,rakyat y disuruh nasionalismepejabat y jual laut jual pantai jual pulai jual apalagi ya kira-kira,"['rakyat', 'suruh', 'nasionalismepejabat', 'jual', 'laut', 'jual', 'pantai', 'jual', 'pulai', 'jual']","[rakyat, suruh, nasionalismepejabat, jual, laut, jual, pantai, jual, pulai, jual]",rakyat suruh nasionalismepejabat jual laut jual pantai jual pulai jual,0,0,2025-02-19 04:55:23,False,True,False,id
리아’s comment: @Random,@Random,,,[],[],,0,1,2025-02-14 16:14:04,False,True,False,un
"Sebenernya kalo loker luas dan persyaratan ga kaya avatar bisa segala elemen yah ga masalah.Masalahnya loker dinegeri tuh nyari kandidat sempurna,dibatasi umur dan apa-apa pengalaman. Sedangkan pencaker sudah membludak ga karuan baik yg Fresh graduate sampai yg cukup berumur, dan mencoba di beberapa pabrik ini itupun kudu nyiapin pelicin yang nominalnya luar biasa ataupun ada aja jalur ordal.","Sebenernya kalo loker luas dan persyaratan ga kaya avatar bisa segala elemen yah ga masalah.Masalahnya loker dinegeri tuh nyari kandidat sempurna,dibatasi umur dan apa-apa pengalaman. Sedangkan pencaker sudah membludak ga karuan baik yg Fresh graduate sampai yg cukup berumur, dan mencoba di beberapa pabrik ini itupun kudu nyiapin pelicin yang nominalnya luar biasa ataupun ada aja jalur ordal.",sebenernya kalo loker luas dan persyaratan ga kaya avatar bisa segala elemen yah ga masalahmasalahnya loker dinegeri tuh nyari kandidat sempurnadibatasi umur dan apaapa pengalaman sedangkan pencaker sudah membludak ga karuan baik yg fresh graduate sampai yg cukup berumur dan mencoba di beberapa pabrik ini itupun kudu nyiapin pelicin yang nominalnya luar biasa ataupun ada aja jalur ordal,sebenernya kalau loker luas dan persyaratan tidak kaya avatar bisa segala elemen yah tidak masalahmasalahnya loker dinegeri tuh mencari kandidat sempurnadibatasi umur dan apaapa pengalaman sedangkan pencaker sudah membludak tidak karuan baik yang fresh graduate sampai yang cukup berumur dan mencoba di beberapa pabrik ini itupun kudu nyiapin pelicin yang nominalnya luar biasa ataupun ada aja jalur ordal,"['sebenernya', 'loker', 'luas', 'syarat', 'kaya', 'avatar', 'elemen', 'masalahmasalahnya', 'loker', 'negeri', 'cari', 'kandidat', 'sempurnadibatasi', 'umur', 'apaapa', 'alam', 'pencaker', 'membludak', 'karuan', 'fresh', 'graduate', 'umur', 'coba', 'pabrik', 'itu', 'kudu', 'nyiapin', 'licin', 'nominal', 'aja', 'jalur', 'ordal']","[sebenernya, loker, luas, syarat, kaya, avatar, elemen, masalahmasalahnya, loker, negeri, cari, kandidat, sempurnadibatasi, umur, apaapa, alam, pencaker, membludak, karuan, fresh, graduate, umur, coba, pabrik, itu, kudu, nyiapin, licin, nominal, aja, jalur, ordal]",sebenernya loker luas syarat kaya avatar elemen masalahmasalahnya loker negeri cari kandidat sempurnadibatasi umur apaapa alam pencaker membludak karuan fresh graduate umur coba pabrik itu kudu nyiapin licin nominal aja jalur ordal,9,0,2025-02-14 11:17:34,False,True,False,id
SA♡’s comment: maaf ya kita gak TEMENAN ama luu😗,maaf ya kita gak TEMENAN ama luu😗,maaf ya kita gak temenan ama luu,maaf ya kita tidak temenan ama luu,"['maaf', 'temenan', 'ama', 'luu']","[maaf, temenan, ama, luu]",maaf temenan ama luu,1,0,2025-02-12 14:04:24,False,True,False,id
Gassss pindah 🔥🔥🔥,Gassss pindah 🔥🔥🔥,gassss pindah,gas pindah,"['gas', 'pindah']","[gas, pindah]",gas pindah,0,0,2025-02-16 14:09:54,False,True,False,id
Rini irmawan’s comment: komen nya bagus bagusssss,komen nya bagus bagusssss,komen nya bagus bagusssss,komen nya bagus bagus,"['bagus', 'bagus']","[bagus, bagus]",bagus bagus,0,0,2025-02-20 04:52:17,False,True,False,id
"keluar negri nasionalisme diragukan, meanwhile didalam negri: korupsi,pejabat ga becus, pendidikan tinggi pendapatan rendah, ah gitulah 🤣","keluar negri nasionalisme diragukan, meanwhile didalam negri: korupsi,pejabat ga becus, pendidikan tinggi pendapatan rendah, ah gitulah 🤣",keluar negri nasionalisme diragukan meanwhile didalam negri korupsipejabat ga becus pendidikan tinggi pendapatan rendah ah gitulah,keluar negri nasionalisme diragukan meanwhile didalam negri korupsipejabat tidak becus pendidikan tinggi pendapatan rendah ah gitulah,"['negri', 'nasionalisme', 'ragu', 'meanwhile', 'dalam', 'negri', 'korupsipejabat', 'becus', 'didik', 'dapat', 'rendah', 'gitulah']","[negri, nasionalisme, ragu, meanwhile, dalam, negri, korupsipejabat, becus, didik, dapat, rendah, gitulah]",negri nasionalisme ragu meanwhile dalam negri korupsipejabat becus didik dapat rendah gitulah,0,0,2025-02-14 16:48:16,False,True,False,id
intan35713’s comment: aku juga dari umur 26 th sampai umur 50 di luar negri terus pulang2 ibu meningal,aku juga dari umur 26 th sampai umur 50 di luar negri terus pulang2 ibu meningal,aku juga dari umur 26 th sampai umur 50 di luar negri terus pulang2 ibu meningal,saya juga dari umur 26 tahun sampai umur 50 di luar negri terus pulang2 ibu meningal,"['umur', 'umur', 'negri', 'meningal']","[umur, umur, negri, meningal]",umur umur negri meningal,0,0,2025-02-16 23:26:50,False,True,False,id
Tompell77’s comment: wong lio ngerti opoo,wong lio ngerti opoo,wong lio ngerti opoo,wong lio ngerti opoo,"['lio', 'ngerti', 'opoo']","[lio, ngerti, opoo]",lio ngerti opoo,1,0,2025-02-17 05:52:28,False,True,False,id
muhammadRiski’s comment: ternyata yg di bilang rocky gerung betul,ternyata yg di bilang rocky gerung betul,ternyata yg di bilang rocky gerung betul,ternyata yang di bilang rocky gerung betul,"['bilang', 'rocky', 'gerung']","[bilang, rocky, gerung]",bilang rocky gerung,0,1,2025-02-19 04:44:08,False,True,False,id
saya juga meragukan kebecusan kerja anda,saya juga meragukan kebecusan kerja anda,saya juga meragukan kebecusan kerja anda,saya juga meragukan kebecusan kerja anda,"['ragu', 'becus', 'kerja']","[ragu, becus, kerja]",ragu becus kerja,0,0,2025-02-16 14:16:47,False,True,False,ms
@Rin,@Rin,,,[],[],,0,0,2025-02-16 03:06:31,False,True,False,un
@itzzur_n!ko’s comment: tanpa konoha sedari mereka yang bekerja di malaysia juga telah membantu memajukan malaysia😋,tanpa konoha sedari mereka yang bekerja di malaysia juga telah membantu memajukan malaysia😋,tanpa konoha sedari mereka yang bekerja di malaysia juga telah membantu memajukan malaysia,tanpa konoha sedari mereka yang bekerja di malaysia juga telah membantu memajukan malaysia,"['konoha', 'dar', 'malaysia', 'bantu', 'maju', 'malaysia']","[konoha, dar, malaysia, bantu, maju, malaysia]",konoha dar malaysia bantu maju malaysia,0,0,2025-02-22 23:40:14,False,True,False,ms
Pinggiran Keju’s comment: Saya cinta indonesia tapi gak siap hidup susah😭😭😭,Saya cinta indonesia tapi gak siap hidup susah😭😭😭,saya cinta indonesia tapi gak siap hidup susah,saya cinta indonesia tapi tidak siap hidup susah,"['cinta', 'indonesia', 'hidup', 'susah']","[cinta, indonesia, hidup, susah]",cinta indonesia hidup susah,0,0,2025-02-20 23:49:49,False,True,False,id
"Call me Sis’s comment: kak aku sarjana pendidikan, jgnkan jd PNS, jd honorer aja susah kalo gak ada org dalam. skrng aku memilih tinggal di saudi meskipun cm jd Cleaning service, tp gaji nya bisa menghidupi keluargaku.","kak aku sarjana pendidikan, jgnkan jd PNS, jd honorer aja susah kalo gak ada org dalam. skrng aku memilih tinggal di saudi meskipun cm jd Cleaning service, tp gaji nya bisa menghidupi keluargaku.",kak aku sarjana pendidikan jgnkan jd pns jd honorer aja susah kalo gak ada org dalam skrng aku memilih tinggal di saudi meskipun cm jd cleaning service tp gaji nya bisa menghidupi keluargaku,kak saya sarjana pendidikan jgnkan jadi pns jadi honorer aja susah kalau tidak ada orang dalam skrng saya memilih tinggal di saudi meskipun cm jadi cleaning service tp gaji nya bisa menghidupi keluargaku,"['kak', 'sarjana', 'didik', 'jgnkan', 'pns', 'honorer', 'aja', 'susah', 'orang', 'skrng', 'pilih', 'tinggal', 'saudi', 'cm', 'cleaning', 'service', 'tp', 'gaji', 'hidup', 'keluarga']","[kak, sarjana, didik, jgnkan, pns, honorer, aja, susah, orang, skrng, pilih, tinggal, saudi, cm, cleaning, service, tp, gaji, hidup, keluarga]",kak sarjana didik jgnkan pns honorer aja susah orang skrng pilih tinggal saudi cm cleaning service tp gaji hidup keluarga,0,0,2025-02-17 09:25:47,False,True,False,id
ciko si oyen’s comment: siapapun tolong angkut gue juga mau pindah negara😭,siapapun tolong angkut gue juga mau pindah negara😭,siapapun tolong angkut gue juga mau pindah negara,siapapun tolong angkut gue juga mau pindah negara,"['tolong', 'angkut', 'gue', 'pindah', 'negara']","[tolong, angkut, gue, pindah, negara]",tolong angkut gue pindah negara,3,0,2025-02-13 17:13:46,False,True,False,id
iyakah?!’s comment: mau ikut ah😋,mau ikut ah😋,mau ikut ah,mau ikut ah,[],[],,1,0,2025-02-16 12:33:36,False,True,False,id
video bahlul udh 2 tahun loh🗿,video bahlul udh 2 tahun loh🗿,video bahlul udh 2 tahun loh,video bahlul sudah 2 tahun loh,"['bahlul', 'loh']","[bahlul, loh]",bahlul loh,0,0,2025-02-17 16:31:39,False,True,False,id
"sandikalaku’s comment: nasionalisme apaan, kalau ad yg modalin mau aku tuh pindah sekeluarga.","nasionalisme apaan, kalau ad yg modalin mau aku tuh pindah sekeluarga.",nasionalisme apaan kalau ad yg modalin mau aku tuh pindah sekeluarga,nasionalisme apaan kalau ad yang modalin mau saya tuh pindah sekeluarga,"['nasionalisme', 'ad', 'modalin', 'pindah', 'keluarga']","[nasionalisme, ad, modalin, pindah, keluarga]",nasionalisme ad modalin pindah keluarga,2,0,2025-02-12 04:51:27,False,True,False,id
iik chemong shrof’s comment: ini lah INDONESIA...kerjanya serius.. gajinya bercanda 😭,ini lah INDONESIA...kerjanya serius.. gajinya bercanda 😭,ini lah indonesiakerjanya serius gajinya bercanda,ini lah indonesiakerjanya serius gajinya bercanda,"['indonesiakerjanya', 'serius', 'gaji', 'canda']","[indonesiakerjanya, serius, gaji, canda]",indonesiakerjanya serius gaji canda,0,0,2025-02-17 13:14:33,False,True,False,id
"- only you 🥰’s comment: w lg ngurus visa wewwwww,,😂😂😂,","w lg ngurus visa wewwwww,,😂😂😂,",w lg ngurus visa wewwwww,saya lg ngurus visa wew,"['lg', 'ngurus', 'visa', 'wew']","[lg, ngurus, visa, wew]",lg ngurus visa wew,1,0,2025-02-12 23:08:38,False,True,False,id
opo?’s comment: masih mau menanyakan nasionalisme kepada kami? yg korupsi 300t itu gmn?,masih mau menanyakan nasionalisme kepada kami? yg korupsi 300t itu gmn?,masih mau menanyakan nasionalisme kepada kami yg korupsi 300t itu gmn,masih mau menanyakan nasionalisme kepada kami yang korupsi 300t itu bagaimana,"['nasionalisme', 'korupsi']","[nasionalisme, korupsi]",nasionalisme korupsi,0,0,2025-02-16 04:40:23,False,True,False,id
yaaudah’s comment: Pejabat² Konoha ini pada ngerti ga sih knpa trand ini terjadi??,Pejabat² Konoha ini pada ngerti ga sih knpa trand ini terjadi??,pejabat² konoha ini pada ngerti ga sih knpa trand ini terjadi,pejabat² konoha ini pada ngerti tidak sih knpa trand ini terjadi,"['konoha', 'ngerti', 'knpa', 'trand']","[konoha, ngerti, knpa, trand]",konoha ngerti knpa trand,1,0,2025-02-13 04:44:43,False,True,False,id
Dimas Oktapriyan’s comment: #dipaksasehatdinegarasakitt,#dipaksasehatdinegarasakitt,,,[],[],,0,0,2025-02-15 11:47:53,False,True,False,id
Hyundai Bali Denpasar’s comment: dulu bos nya jg kabur keluar negeri gak pulang² 😂🤣,dulu bos nya jg kabur keluar negeri gak pulang² 😂🤣,dulu bos nya jg kabur keluar negeri gak pulang²,dulu bos nya jg kabur keluar negeri tidak pulang²,"['bos', 'jg', 'kabur', 'negeri']","[bos, jg, kabur, negeri]",bos jg kabur negeri,0,0,2025-02-17 03:17:26,False,True,False,id
"Kabur tinggal kabur aja sih, laki laki tidak koar koar🤫","Kabur tinggal kabur aja sih, laki laki tidak koar koar🤫",kabur tinggal kabur aja sih laki laki tidak koar koar,kabur tinggal kabur aja sih laki laki tidak koar koar,"['kabur', 'tinggal', 'kabur', 'aja', 'laki', 'laki', 'koar', 'koar']","[kabur, tinggal, kabur, aja, laki, laki, koar, koar]",kabur tinggal kabur aja laki laki koar koar,0,0,2025-02-16 14:22:13,False,True,False,id
FOMO,FOMO,fomo,fomo,['fomo'],[fomo],fomo,0,0,2025-02-12 01:46:27,False,True,False,pt
